Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,45.1086066837169
China,CHN,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,45.8324713583699
China,CHN,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,46.7768187093555
China,CHN,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,47.9600728053165
China,CHN,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,49.8656437089974
China,CHN,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.0576082198359
China,CHN,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,54.462417934317
China,CHN,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,57.0631181059133
China,CHN,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,59.9015944845099
China,CHN,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,62.4842787013952
China,CHN,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,64.9846570232942
China,CHN,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,67.2737171671865
China,CHN,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,69.2412639938223
China,CHN,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,70.8641498113495
China,CHN,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,71.8433621604368
China,CHN,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.2777703695049
China,CHN,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.3413843085166
China,CHN,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.3003446319675
China,CHN,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.2201701030119
China,CHN,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.6432167938419
China,CHN,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.4710970492054
China,CHN,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.4274399107838
China,CHN,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.7592921509794
China,CHN,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.9089464040217
China,CHN,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.834286789573
China,CHN,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.8197132048083
China,CHN,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,71.2046040590762
China,CHN,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,69.9499687417417
China,CHN,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,69.7519090616356
China,CHN,2017,Number of infant deaths,SH.DTH.IMRT,132726
China,CHN,2016,Number of infant deaths,SH.DTH.IMRT,144606
China,CHN,2015,Number of infant deaths,SH.DTH.IMRT,157915
China,CHN,2014,Number of infant deaths,SH.DTH.IMRT,171935
China,CHN,2013,Number of infant deaths,SH.DTH.IMRT,186295
China,CHN,2012,Number of infant deaths,SH.DTH.IMRT,201276
China,CHN,2011,Number of infant deaths,SH.DTH.IMRT,216520
China,CHN,2010,Number of infant deaths,SH.DTH.IMRT,232087
China,CHN,2009,Number of infant deaths,SH.DTH.IMRT,248480
China,CHN,2008,Number of infant deaths,SH.DTH.IMRT,265796
China,CHN,2007,Number of infant deaths,SH.DTH.IMRT,285136
China,CHN,2006,Number of infant deaths,SH.DTH.IMRT,307282
China,CHN,2005,Number of infant deaths,SH.DTH.IMRT,332027
China,CHN,2004,Number of infant deaths,SH.DTH.IMRT,359803
China,CHN,2003,Number of infant deaths,SH.DTH.IMRT,389724
China,CHN,2002,Number of infant deaths,SH.DTH.IMRT,421633
China,CHN,2001,Number of infant deaths,SH.DTH.IMRT,455064
China,CHN,2000,Number of infant deaths,SH.DTH.IMRT,489751
China,CHN,1999,Number of infant deaths,SH.DTH.IMRT,527096
China,CHN,1998,Number of infant deaths,SH.DTH.IMRT,567938
China,CHN,1997,Number of infant deaths,SH.DTH.IMRT,613997
China,CHN,1996,Number of infant deaths,SH.DTH.IMRT,666653
China,CHN,1995,Number of infant deaths,SH.DTH.IMRT,728006
China,CHN,1994,Number of infant deaths,SH.DTH.IMRT,799963
China,CHN,1993,Number of infant deaths,SH.DTH.IMRT,878242
China,CHN,1992,Number of infant deaths,SH.DTH.IMRT,957946
China,CHN,1991,Number of infant deaths,SH.DTH.IMRT,1030543
China,CHN,1990,Number of infant deaths,SH.DTH.IMRT,1087114
China,CHN,1989,Number of infant deaths,SH.DTH.IMRT,1121619
China,CHN,1988,Number of infant deaths,SH.DTH.IMRT,1131371
China,CHN,1987,Number of infant deaths,SH.DTH.IMRT,1119390
China,CHN,1986,Number of infant deaths,SH.DTH.IMRT,1090469
China,CHN,1985,Number of infant deaths,SH.DTH.IMRT,1051290
China,CHN,1984,Number of infant deaths,SH.DTH.IMRT,1012927
China,CHN,1983,Number of infant deaths,SH.DTH.IMRT,982536
China,CHN,1982,Number of infant deaths,SH.DTH.IMRT,966576
China,CHN,1981,Number of infant deaths,SH.DTH.IMRT,969834
China,CHN,1980,Number of infant deaths,SH.DTH.IMRT,998822
China,CHN,1979,Number of infant deaths,SH.DTH.IMRT,1053724
China,CHN,1978,Number of infant deaths,SH.DTH.IMRT,1134421
China,CHN,1977,Number of infant deaths,SH.DTH.IMRT,1238138
China,CHN,1976,Number of infant deaths,SH.DTH.IMRT,1367850
China,CHN,1975,Number of infant deaths,SH.DTH.IMRT,1517650
China,CHN,1974,Number of infant deaths,SH.DTH.IMRT,1681464
China,CHN,1973,Number of infant deaths,SH.DTH.IMRT,1850700
China,CHN,1972,Number of infant deaths,SH.DTH.IMRT,2019374
China,CHN,1971,Number of infant deaths,SH.DTH.IMRT,2179702
China,CHN,1970,Number of infant deaths,SH.DTH.IMRT,2329803
China,CHN,1969,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1968,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1967,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1966,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1965,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1964,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1963,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1962,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1961,Number of infant deaths,SH.DTH.IMRT,
China,CHN,1960,Number of infant deaths,SH.DTH.IMRT,
China,CHN,2017,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2016,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,0.071076396299372
China,CHN,2014,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2013,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2012,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2011,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,0.0633766452975853
China,CHN,2009,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2008,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2006,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,0.0520026556666107
China,CHN,2004,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2003,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2002,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2001,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,0.0400034781168831
China,CHN,1999,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1998,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1997,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1996,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,0.0360142639641385
China,CHN,1994,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1993,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1992,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1991,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,0.0325964938683881
China,CHN,1989,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1988,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1987,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1986,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1985,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1984,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1983,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1982,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1981,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1980,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1979,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1978,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1977,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1976,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1975,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1974,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1973,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1972,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1971,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1970,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1969,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1968,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1967,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1966,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1965,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1964,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1963,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1962,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1961,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,1960,International migrant stock (% of population),SM.POP.TOTL.ZS,
China,CHN,2017,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2016,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2015,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2014,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2013,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2012,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2011,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2010,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2009,Land area (sq. km),AG.LND.TOTL.K2,9388211
China,CHN,2008,Land area (sq. km),AG.LND.TOTL.K2,9388210.8
China,CHN,2007,Land area (sq. km),AG.LND.TOTL.K2,9388210.8
China,CHN,2006,Land area (sq. km),AG.LND.TOTL.K2,9388211.4
China,CHN,2005,Land area (sq. km),AG.LND.TOTL.K2,9388211.8
China,CHN,2004,Land area (sq. km),AG.LND.TOTL.K2,9388212.5
China,CHN,2003,Land area (sq. km),AG.LND.TOTL.K2,9388212.7
China,CHN,2002,Land area (sq. km),AG.LND.TOTL.K2,9388213.2
China,CHN,2001,Land area (sq. km),AG.LND.TOTL.K2,9388214.2
China,CHN,2000,Land area (sq. km),AG.LND.TOTL.K2,9388220
China,CHN,1999,Land area (sq. km),AG.LND.TOTL.K2,9388230
China,CHN,1998,Land area (sq. km),AG.LND.TOTL.K2,9388230
China,CHN,1997,Land area (sq. km),AG.LND.TOTL.K2,9388230
China,CHN,1996,Land area (sq. km),AG.LND.TOTL.K2,9388230
China,CHN,1995,Land area (sq. km),AG.LND.TOTL.K2,9388240
China,CHN,1994,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1993,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1992,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1991,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1990,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1989,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1988,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1987,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1986,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1985,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1984,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1983,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1982,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1981,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1980,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1979,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1978,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1977,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1976,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1975,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1974,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1973,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1972,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1971,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1970,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1969,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1968,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1967,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1966,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1965,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1964,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1963,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1962,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1961,Land area (sq. km),AG.LND.TOTL.K2,9388250
China,CHN,1960,Land area (sq. km),AG.LND.TOTL.K2,
China,CHN,2017,Population growth (annual %),SP.POP.GROW,0.559121331017265
China,CHN,2016,Population growth (annual %),SP.POP.GROW,0.541478512050099
China,CHN,2015,Population growth (annual %),SP.POP.GROW,0.508136747291937
China,CHN,2014,Population growth (annual %),SP.POP.GROW,0.506311591779847
China,CHN,2013,Population growth (annual %),SP.POP.GROW,0.49370963351136
